departure,arrival,year,string,bi-direction,departure_lat,departure_lng,arrival_lat,arrival_lng,departure_centrality,arrival_centrality,flights_in,airline_centrality_in,flights_out,airline_centrality_out,source,target
INC,XNN,2017,INCXNN2017,2,38.322769,106.393303,36.525321999999996,102.037537,0.495575221,0.415929204,409.0,0.000250887,410,0.000250819,"[38.322769, 106.393303]","[36.525321999999996, 102.037537]"
INC,XNN,2018,INCXNN2018,2,38.322769,106.393303,36.525321999999996,102.037537,0.331034483,0.257471264,346.0,0.000109709,344,0.000151571,"[38.322769, 106.393303]","[36.525321999999996, 102.037537]"
INC,XUZ,2015,INCXUZ2015,2,38.322769,106.393303,34.052925,117.554077,0.43349753700000004,0.167487685,237.0,0.000205745,238,0.00019987599999999998,"[38.322769, 106.393303]","[34.052925, 117.554077]"
INC,XUZ,2016,INCXUZ2016,2,38.322769,106.393303,34.052925,117.554077,0.429906542,0.186915888,235.0,0.000148883,235,0.000149221,"[38.322769, 106.393303]","[34.052925, 117.554077]"
INC,XUZ,2017,INCXUZ2017,2,38.322769,106.393303,34.052925,117.554077,0.495575221,0.221238938,270.0,0.000131304,270,0.000132687,"[38.322769, 106.393303]","[34.052925, 117.554077]"
INC,XUZ,2018,INCXUZ2018,2,38.322769,106.393303,34.052925,117.554077,0.331034483,0.156321839,312.0,4.41e-05,312,6.92e-05,"[38.322769, 106.393303]","[34.052925, 117.554077]"
INC,YCU,2017,INCYCU2017,2,38.322769,106.393303,35.116669,111.03971899999999,0.495575221,0.230088496,120.0,0.00011726299999999999,120,0.00011731799999999999,"[38.322769, 106.393303]","[35.116669, 111.03971899999999]"
INC,YCU,2018,INCYCU2018,2,38.322769,106.393303,35.116669,111.03971899999999,0.331034483,0.13563218400000002,122.0,3.54e-05,122,4.35e-05,"[38.322769, 106.393303]","[35.116669, 111.03971899999999]"
INC,YIH,2017,INCYIH2017,2,38.322769,106.393303,30.556472999999997,111.479942,0.495575221,0.309734513,112.0,8.740000000000001e-05,119,8.759999999999999e-05,"[38.322769, 106.393303]","[30.556472999999997, 111.479942]"
INC,YIH,2018,INCYIH2018,2,38.322769,106.393303,30.556472999999997,111.479942,0.331034483,0.181609195,332.0,2.62e-05,331,3.5499999999999996e-05,"[38.322769, 106.393303]","[30.556472999999997, 111.479942]"
INC,YIN,2018,INCYIN2018,2,38.322769,106.393303,43.957321,81.33329,0.331034483,0.073563218,88.0,0.000200428,88,0.000244818,"[38.322769, 106.393303]","[43.957321, 81.33329]"
INC,YNT,2015,INCYNT2015,2,38.322769,106.393303,37.657222999999995,120.98722099999999,0.43349753700000004,0.369458128,19.0,0.00014502700000000002,19,0.000135663,"[38.322769, 106.393303]","[37.657222999999995, 120.98722099999999]"
INC,YNT,2018,INCYNT2018,2,38.322769,106.393303,37.657222999999995,120.98722099999999,0.331034483,0.273563218,163.0,4.44e-05,164,5.2000000000000004e-05,"[38.322769, 106.393303]","[37.657222999999995, 120.98722099999999]"
INC,YNZ,2017,INCYNZ2017,2,38.322769,106.393303,33.385555,120.125275,0.495575221,0.238938053,56.0,0.00010503,56,0.000106009,"[38.322769, 106.393303]","[33.385555, 120.125275]"
INC,YNZ,2018,INCYNZ2018,2,38.322769,106.393303,33.385555,120.125275,0.331034483,0.147126437,143.0,2.8199999999999998e-05,143,4.1e-05,"[38.322769, 106.393303]","[33.385555, 120.125275]"
INC,ZHY,2017,INCZHY2017,2,38.322769,106.393303,37.573264,105.15811799999999,0.495575221,0.053097345,375.0,0.00037335300000000004,375,0.000371811,"[38.322769, 106.393303]","[37.573264, 105.15811799999999]"
INC,ZHY,2018,INCZHY2018,2,38.322769,106.393303,37.573264,105.15811799999999,0.331034483,0.022988506000000002,789.0,0.000129496,788,0.000213096,"[38.322769, 106.393303]","[37.573264, 105.15811799999999]"
INC,ZUH,2018,INCZUH2018,2,38.322769,106.393303,22.00666,113.376297,0.331034483,0.289655172,34.0,3.41e-05,32,5.36e-05,"[38.322769, 106.393303]","[22.00666, 113.376297]"
INC,ZYI,2017,INCZYI2017,2,38.322769,106.393303,27.807451,107.250743,0.495575221,0.274336283,42.0,0.000101554,42,0.000101939,"[38.322769, 106.393303]","[27.807451, 107.250743]"
INC,ZYI,2018,INCZYI2018,2,38.322769,106.393303,27.807451,107.250743,0.331034483,0.172413793,98.0,3.52e-05,98,4.24e-05,"[38.322769, 106.393303]","[27.807451, 107.250743]"
IQM,KRL,2016,IQMKRL2016,2,38.144079,85.535451,41.618911,86.13804300000001,0.009345794000000001,0.098130841,8.0,0.004651163,8,0.004651163,"[38.144079, 85.535451]","[41.618911, 86.13804300000001]"
IQM,KRL,2017,IQMKRL2017,2,38.144079,85.535451,41.618911,86.13804300000001,0.008849558,0.10619469,305.0,0.004405286,306,0.004405286,"[38.144079, 85.535451]","[41.618911, 86.13804300000001]"
IQM,KRL,2018,IQMKRL2018,2,38.144079,85.535451,41.618911,86.13804300000001,0.009195402,0.101149425,358.0,0.002288305,359,0.001212696,"[38.144079, 85.535451]","[41.618911, 86.13804300000001]"
IQM,RQA,2018,IQMRQA2018,2,38.144079,85.535451,38.973102000000004,88.01569,0.009195402,0.009195402,32.0,5.27e-06,35,5.27e-06,"[38.144079, 85.535451]","[38.973102000000004, 88.01569]"
IQN,CAN,2016,IQNCAN2016,2,35.802506,107.604593,23.392429,113.298698,0.065420561,1.060747664,95.0,0.000914867,96,0.0009247869999999999,"[35.802506, 107.604593]","[23.392429, 113.298698]"
IQN,CAN,2017,IQNCAN2017,2,35.802506,107.604593,23.392429,113.298698,0.061946903,0.960176991,165.0,0.0007315739999999999,168,0.00071073,"[35.802506, 107.604593]","[23.392429, 113.298698]"
IQN,CTU,2018,IQNCTU2018,2,35.802506,107.604593,30.57852,103.946999,0.050574713,0.72183908,117.0,0.00031937599999999996,118,0.00018356,"[35.802506, 107.604593]","[30.57852, 103.946999]"
IQN,DNH,2018,IQNDNH2018,2,35.802506,107.604593,40.163706,94.807859,0.050574713,0.04137931,90.0,5.6899999999999994e-05,89,5.99e-05,"[35.802506, 107.604593]","[40.163706, 94.807859]"
IQN,HRB,2018,IQNHRB2018,2,35.802506,107.604593,45.623402,126.250298,0.050574713,0.452873563,117.0,0.000208885,117,0.000124039,"[35.802506, 107.604593]","[45.623402, 126.250298]"
IQN,INC,2015,IQNINC2015,2,35.802506,107.604593,38.322769,106.393303,0.0591133,0.43349753700000004,155.0,0.00045548699999999997,152,0.000452507,"[35.802506, 107.604593]","[38.322769, 106.393303]"
IQN,INC,2016,IQNINC2016,2,35.802506,107.604593,38.322769,106.393303,0.065420561,0.429906542,156.0,0.000359467,155,0.000359499,"[35.802506, 107.604593]","[38.322769, 106.393303]"
IQN,INC,2017,IQNINC2017,2,35.802506,107.604593,38.322769,106.393303,0.061946903,0.495575221,156.0,0.0003806,155,0.000382199,"[35.802506, 107.604593]","[38.322769, 106.393303]"
IQN,INC,2018,IQNINC2018,2,35.802506,107.604593,38.322769,106.393303,0.050574713,0.331034483,152.0,0.000114013,154,6.95e-05,"[35.802506, 107.604593]","[38.322769, 106.393303]"
IQN,LHW,2015,IQNLHW2015,2,35.802506,107.604593,36.515240000000006,103.62069699999999,0.0591133,0.463054187,581.0,0.000447486,576,0.000433154,"[35.802506, 107.604593]","[36.515240000000006, 103.62069699999999]"
IQN,LHW,2016,IQNLHW2016,2,35.802506,107.604593,36.515240000000006,103.62069699999999,0.065420561,0.514018692,804.0,0.000380613,803,0.00037892199999999996,"[35.802506, 107.604593]","[36.515240000000006, 103.62069699999999]"
IQN,LHW,2017,IQNLHW2017,2,35.802506,107.604593,36.515240000000006,103.62069699999999,0.061946903,0.637168142,690.0,0.00045993,687,0.00046507300000000004,"[35.802506, 107.604593]","[36.515240000000006, 103.62069699999999]"
IQN,LHW,2018,IQNLHW2018,2,35.802506,107.604593,36.515240000000006,103.62069699999999,0.050574713,0.43678160899999996,625.0,0.000135692,621,9.73e-05,"[35.802506, 107.604593]","[36.515240000000006, 103.62069699999999]"
IQN,NAY,2015,IQNNAY2015,2,35.802506,107.604593,40.084152,116.592735,0.0591133,0.566502463,347.0,0.0006764469999999999,349,0.000713946,"[35.802506, 107.604593]","[40.084152, 116.592735]"
IQN,NAY,2016,IQNNAY2016,2,35.802506,107.604593,40.084152,116.592735,0.065420561,0.48598130799999995,353.0,0.00046188800000000003,354,0.00046662,"[35.802506, 107.604593]","[40.084152, 116.592735]"
IQN,NAY,2017,IQNNAY2017,2,35.802506,107.604593,40.084152,116.592735,0.061946903,0.548672566,326.0,0.000511844,331,0.000522977,"[35.802506, 107.604593]","[40.084152, 116.592735]"
IQN,NAY,2018,IQNNAY2018,2,35.802506,107.604593,40.084152,116.592735,0.050574713,0.31954023,331.0,0.00010476700000000001,333,8.83e-05,"[35.802506, 107.604593]","[40.084152, 116.592735]"
IQN,PVG,2015,IQNPVG2015,2,35.802506,107.604593,31.14337,121.805199,0.0591133,1.004926108,84.0,0.001273092,89,0.001275541,"[35.802506, 107.604593]","[31.14337, 121.805199]"
IQN,PVG,2016,IQNPVG2016,2,35.802506,107.604593,31.14337,121.805199,0.065420561,0.985981308,92.0,0.00093063,93,0.0009280289999999999,"[35.802506, 107.604593]","[31.14337, 121.805199]"
IQN,PVG,2017,IQNPVG2017,2,35.802506,107.604593,31.14337,121.805199,0.061946903,0.960176991,92.0,0.000817008,93,0.0008079560000000001,"[35.802506, 107.604593]","[31.14337, 121.805199]"
IQN,PVG,2018,IQNPVG2018,2,35.802506,107.604593,31.14337,121.805199,0.050574713,0.772413793,92.0,0.000519141,93,0.000134141,"[35.802506, 107.604593]","[31.14337, 121.805199]"
IQN,SHA,2015,IQNSHA2015,2,35.802506,107.604593,31.196099,121.339766,0.0591133,0.7487684729999999,65.0,0.0007992489999999999,68,0.000792156,"[35.802506, 107.604593]","[31.196099, 121.339766]"
IQN,SHA,2016,IQNSHA2016,2,35.802506,107.604593,31.196099,121.339766,0.065420561,0.719626168,63.0,0.000539062,63,0.0005355119999999999,"[35.802506, 107.604593]","[31.196099, 121.339766]"
IQN,SHA,2017,IQNSHA2017,2,35.802506,107.604593,31.196099,121.339766,0.061946903,0.668141593,63.0,0.000447352,63,0.000454436,"[35.802506, 107.604593]","[31.196099, 121.339766]"
IQN,SHA,2018,IQNSHA2018,2,35.802506,107.604593,31.196099,121.339766,0.050574713,0.35862069,61.0,0.00011577700000000001,59,7.609999999999999e-05,"[35.802506, 107.604593]","[31.196099, 121.339766]"
IQN,SZX,2018,IQNSZX2018,2,35.802506,107.604593,22.63925,113.8106,0.050574713,0.63908046,118.0,0.000257409,119,0.000118729,"[35.802506, 107.604593]","[22.63925, 113.8106]"
IQN,TSN,2018,IQNTSN2018,2,35.802506,107.604593,39.124352,117.3461,0.050574713,0.572413793,141.0,0.00022114900000000002,142,0.00012985200000000002,"[35.802506, 107.604593]","[39.124352, 117.3461]"
IQN,XIY,2015,IQNXIY2015,2,35.802506,107.604593,34.438157000000004,108.76481899999999,0.0591133,1.024630542,196.0,0.001258465,197,0.00124292,"[35.802506, 107.604593]","[34.438157000000004, 108.76481899999999]"
IQN,XIY,2016,IQNXIY2016,2,35.802506,107.604593,34.438157000000004,108.76481899999999,0.065420561,1.088785047,306.0,0.001073067,307,0.001066225,"[35.802506, 107.604593]","[34.438157000000004, 108.76481899999999]"
IQN,XIY,2017,IQNXIY2017,2,35.802506,107.604593,34.438157000000004,108.76481899999999,0.061946903,1.185840708,192.0,0.001064205,193,0.00106914,"[35.802506, 107.604593]","[34.438157000000004, 108.76481899999999]"
IQN,XIY,2018,IQNXIY2018,2,35.802506,107.604593,34.438157000000004,108.76481899999999,0.050574713,0.7701149429999999,120.0,0.000303003,122,0.000199005,"[35.802506, 107.604593]","[34.438157000000004, 108.76481899999999]"
JDZ,CAN,2015,JDZCAN2015,2,29.336129,117.181706,23.392429,113.298698,0.078817734,1.064039409,206.0,0.0006454809999999999,205,0.0006661960000000001,"[29.336129, 117.181706]","[23.392429, 113.298698]"
JDZ,CAN,2016,JDZCAN2016,2,29.336129,117.181706,23.392429,113.298698,0.093457944,1.060747664,206.0,0.00046711400000000003,206,0.00047231599999999997,"[29.336129, 117.181706]","[23.392429, 113.298698]"
JDZ,CAN,2017,JDZCAN2017,2,29.336129,117.181706,23.392429,113.298698,0.10619469,0.960176991,208.0,0.000364244,207,0.00035554300000000005,"[29.336129, 117.181706]","[23.392429, 113.298698]"
JDZ,CAN,2018,JDZCAN2018,2,29.336129,117.181706,23.392429,113.298698,0.055172414,0.675862069,207.0,0.000243794,207,8.49e-05,"[29.336129, 117.181706]","[23.392429, 113.298698]"
JDZ,CTU,2015,JDZCTU2015,2,29.336129,117.181706,30.57852,103.946999,0.078817734,1.004926108,207.0,0.0007823460000000001,206,0.000762544,"[29.336129, 117.181706]","[30.57852, 103.946999]"
JDZ,CTU,2016,JDZCTU2016,2,29.336129,117.181706,30.57852,103.946999,0.093457944,0.990654206,205.0,0.000587659,202,0.00058584,"[29.336129, 117.181706]","[30.57852, 103.946999]"
JDZ,CTU,2017,JDZCTU2017,2,29.336129,117.181706,30.57852,103.946999,0.10619469,1.079646018,159.0,0.000539001,157,0.000549792,"[29.336129, 117.181706]","[30.57852, 103.946999]"
JDZ,CTU,2018,JDZCTU2018,2,29.336129,117.181706,30.57852,103.946999,0.055172414,0.72183908,206.0,0.00024757,203,0.000155303,"[29.336129, 117.181706]","[30.57852, 103.946999]"
JDZ,FOC,2015,JDZFOC2015,2,29.336129,117.181706,25.935060999999997,119.6632,0.078817734,0.472906404,146.0,0.00025858099999999997,146,0.000251668,"[29.336129, 117.181706]","[25.935060999999997, 119.6632]"
JDZ,FOC,2016,JDZFOC2016,2,29.336129,117.181706,25.935060999999997,119.6632,0.093457944,0.509345794,147.0,0.000204015,145,0.00020596400000000002,"[29.336129, 117.181706]","[25.935060999999997, 119.6632]"
JDZ,FOC,2017,JDZFOC2017,2,29.336129,117.181706,25.935060999999997,119.6632,0.10619469,0.548672566,115.0,0.00016443,113,0.00017815099999999998,"[29.336129, 117.181706]","[25.935060999999997, 119.6632]"
JDZ,HAK,2018,JDZHAK2018,2,29.336129,117.181706,19.934851000000002,110.4589,0.055172414,0.526436782,26.0,0.000127052,26,8.120000000000001e-05,"[29.336129, 117.181706]","[19.934851000000002, 110.4589]"
JDZ,HGH,2016,JDZHGH2016,2,29.336129,117.181706,30.2295,120.434402,0.093457944,0.85046729,71.0,0.000391013,71,0.00038039,"[29.336129, 117.181706]","[30.2295, 120.434402]"
JDZ,HGH,2017,JDZHGH2017,2,29.336129,117.181706,30.2295,120.434402,0.10619469,0.862831858,78.0,0.00033731099999999997,80,0.000336783,"[29.336129, 117.181706]","[30.2295, 120.434402]"
JDZ,KMG,2016,JDZKMG2016,2,29.336129,117.181706,25.101944,102.92916899999999,0.093457944,1.037383178,59.0,0.00053978,59,0.000538631,"[29.336129, 117.181706]","[25.101944, 102.92916899999999]"
JDZ,KMG,2017,JDZKMG2017,2,29.336129,117.181706,25.101944,102.92916899999999,0.10619469,1.026548673,184.0,0.00047263599999999997,183,0.000473681,"[29.336129, 117.181706]","[25.101944, 102.92916899999999]"
JDZ,KMG,2018,JDZKMG2018,2,29.336129,117.181706,25.101944,102.92916899999999,0.055172414,0.64137931,194.0,0.00020113799999999998,204,0.000125334,"[29.336129, 117.181706]","[25.101944, 102.92916899999999]"
JDZ,NGB,2017,JDZNGB2017,2,29.336129,117.181706,29.826679,121.461899,0.10619469,0.508849558,87.0,0.00018404400000000002,87,0.00016585,"[29.336129, 117.181706]","[29.826679, 121.461899]"
JDZ,NGB,2018,JDZNGB2018,2,29.336129,117.181706,29.826679,121.461899,0.055172414,0.365517241,205.0,7.82e-05,205,4.33e-05,"[29.336129, 117.181706]","[29.826679, 121.461899]"
JDZ,PEK,2015,JDZPEK2015,2,29.336129,117.181706,40.084152,116.592735,0.078817734,1.295566502,355.0,0.001083161,358,0.001095318,"[29.336129, 117.181706]","[40.084152, 116.592735]"
JDZ,PEK,2016,JDZPEK2016,2,29.336129,117.181706,40.084152,116.592735,0.093457944,1.242990654,375.0,0.000848012,375,0.000847366,"[29.336129, 117.181706]","[40.084152, 116.592735]"
JDZ,PEK,2017,JDZPEK2017,2,29.336129,117.181706,40.084152,116.592735,0.10619469,1.154867257,343.0,0.0005773180000000001,342,0.000575115,"[29.336129, 117.181706]","[40.084152, 116.592735]"
JDZ,PEK,2018,JDZPEK2018,2,29.336129,117.181706,40.084152,116.592735,0.055172414,0.887356322,354.0,0.000517465,355,0.00014414700000000001,"[29.336129, 117.181706]","[40.084152, 116.592735]"
JDZ,SHA,2015,JDZSHA2015,2,29.336129,117.181706,31.196099,121.339766,0.078817734,0.7487684729999999,346.0,0.000390521,348,0.000395534,"[29.336129, 117.181706]","[31.196099, 121.339766]"
JDZ,SHA,2016,JDZSHA2016,2,29.336129,117.181706,31.196099,121.339766,0.093457944,0.719626168,343.0,0.00027415,344,0.000274168,"[29.336129, 117.181706]","[31.196099, 121.339766]"
JDZ,SHA,2017,JDZSHA2017,2,29.336129,117.181706,31.196099,121.339766,0.10619469,0.668141593,330.0,0.000221475,333,0.000221405,"[29.336129, 117.181706]","[31.196099, 121.339766]"
JDZ,SHA,2018,JDZSHA2018,2,29.336129,117.181706,31.196099,121.339766,0.055172414,0.35862069,331.0,6.68e-05,332,5.479999999999999e-05,"[29.336129, 117.181706]","[31.196099, 121.339766]"
JDZ,SZX,2015,JDZSZX2015,2,29.336129,117.181706,22.63925,113.8106,0.078817734,0.980295567,349.0,0.000583271,348,0.000588276,"[29.336129, 117.181706]","[22.63925, 113.8106]"
JDZ,SZX,2016,JDZSZX2016,2,29.336129,117.181706,22.63925,113.8106,0.093457944,0.962616822,344.0,0.00041673599999999996,344,0.000417359,"[29.336129, 117.181706]","[22.63925, 113.8106]"
JDZ,SZX,2017,JDZSZX2017,2,29.336129,117.181706,22.63925,113.8106,0.10619469,0.955752212,333.0,0.000365153,333,0.000365572,"[29.336129, 117.181706]","[22.63925, 113.8106]"
JDZ,SZX,2018,JDZSZX2018,2,29.336129,117.181706,22.63925,113.8106,0.055172414,0.63908046,333.0,0.000176767,332,8.909999999999998e-05,"[29.336129, 117.181706]","[22.63925, 113.8106]"
JDZ,TAO,2017,JDZTAO2017,2,29.336129,117.181706,36.266102000000004,120.374397,0.10619469,0.6637168139999999,105.0,0.000318507,104,0.000318655,"[29.336129, 117.181706]","[36.266102000000004, 120.374397]"
JDZ,TAO,2018,JDZTAO2018,2,29.336129,117.181706,36.266102000000004,120.374397,0.055172414,0.44597701100000003,203.0,0.000115075,194,7.43e-05,"[29.336129, 117.181706]","[36.266102000000004, 120.374397]"
JDZ,TSN,2018,JDZTSN2018,2,29.336129,117.181706,39.124352,117.3461,0.055172414,0.572413793,26.0,0.00016990400000000002,26,0.000112965,"[29.336129, 117.181706]","[39.124352, 117.3461]"
JDZ,XIY,2015,JDZXIY2015,2,29.336129,117.181706,34.438157000000004,108.76481899999999,0.078817734,1.024630542,146.0,0.00083364,146,0.0008128689999999999,"[29.336129, 117.181706]","[34.438157000000004, 108.76481899999999]"
JDZ,XIY,2016,JDZXIY2016,2,29.336129,117.181706,34.438157000000004,108.76481899999999,0.093457944,1.088785047,145.0,0.000701355,147,0.000697813,"[29.336129, 117.181706]","[34.438157000000004, 108.76481899999999]"
JDZ,XIY,2017,JDZXIY2017,2,29.336129,117.181706,34.438157000000004,108.76481899999999,0.10619469,1.185840708,199.0,0.000652107,202,0.0006531519999999999,"[29.336129, 117.181706]","[34.438157000000004, 108.76481899999999]"
JDZ,XIY,2018,JDZXIY2018,2,29.336129,117.181706,34.438157000000004,108.76481899999999,0.055172414,0.7701149429999999,206.0,0.00026015900000000004,206,0.000197304,"[29.336129, 117.181706]","[34.438157000000004, 108.76481899999999]"
JDZ,XMN,2015,JDZXMN2015,2,29.336129,117.181706,24.544029000000002,118.127701,0.078817734,0.719211823,204.0,0.000324959,208,0.000329556,"[29.336129, 117.181706]","[24.544029000000002, 118.127701]"
JDZ,XMN,2016,JDZXMN2016,2,29.336129,117.181706,24.544029000000002,118.127701,0.093457944,0.672897196,201.0,0.000221329,205,0.000231316,"[29.336129, 117.181706]","[24.544029000000002, 118.127701]"
JDZ,XMN,2017,JDZXMN2017,2,29.336129,117.181706,24.544029000000002,118.127701,0.10619469,0.703539823,156.0,0.000212629,159,0.000215159,"[29.336129, 117.181706]","[24.544029000000002, 118.127701]"
JDZ,XMN,2018,JDZXMN2018,2,29.336129,117.181706,24.544029000000002,118.127701,0.055172414,0.43678160899999996,203.0,9e-05,207,5.56e-05,"[29.336129, 117.181706]","[24.544029000000002, 118.127701]"
JGD,HLD,2015,JGDHLD2015,2,50.374258000000005,124.124526,49.209334000000005,119.830223,0.02955665,0.29064039399999997,356.0,0.001395304,356,0.001374025,"[50.374258000000005, 124.124526]","[49.209334000000005, 119.830223]"
JGD,HLD,2016,JGDHLD2016,2,50.374258000000005,124.124526,49.209334000000005,119.830223,0.028037383,0.25233644899999996,337.0,0.001153373,337,0.0011346210000000002,"[50.374258000000005, 124.124526]","[49.209334000000005, 119.830223]"
JGD,HLD,2017,JGDHLD2017,2,50.374258000000005,124.124526,49.209334000000005,119.830223,0.026548673,0.292035398,349.0,0.001193199,351,0.001185638,"[50.374258000000005, 124.124526]","[49.209334000000005, 119.830223]"
JGD,HLD,2018,JGDHLD2018,2,50.374258000000005,124.124526,49.209334000000005,119.830223,0.018390805,0.140229885,362.0,0.00020519400000000001,364,0.000105316,"[50.374258000000005, 124.124526]","[49.209334000000005, 119.830223]"
JGD,HRB,2015,JGDHRB2015,2,50.374258000000005,124.124526,45.623402,126.250298,0.02955665,0.669950739,708.0,0.003470436,711,0.003491715,"[50.374258000000005, 124.124526]","[45.623402, 126.250298]"
JGD,HRB,2016,JGDHRB2016,2,50.374258000000005,124.124526,45.623402,126.250298,0.028037383,0.7570093459999999,697.0,0.003479694,698,0.003495365,"[50.374258000000005, 124.124526]","[45.623402, 126.250298]"
JGD,HRB,2017,JGDHRB2017,2,50.374258000000005,124.124526,45.623402,126.250298,0.026548673,0.7522123890000001,709.0,0.0032106820000000003,711,0.0032188840000000004,"[50.374258000000005, 124.124526]","[45.623402, 126.250298]"
JGD,HRB,2018,JGDHRB2018,2,50.374258000000005,124.124526,45.623402,126.250298,0.018390805,0.452873563,695.0,0.000594688,697,0.000387478,"[50.374258000000005, 124.124526]","[45.623402, 126.250298]"
JGD,OHE,2015,JGDOHE2015,2,50.374258000000005,124.124526,52.918043000000004,122.43211699999999,0.02955665,0.039408867,361.0,3.6200000000000006e-05,359,3.6200000000000006e-05,"[50.374258000000005, 124.124526]","[52.918043000000004, 122.43211699999999]"
JGD,OHE,2016,JGDOHE2016,2,50.374258000000005,124.124526,52.918043000000004,122.43211699999999,0.028037383,0.028037383,351.0,4.4e-05,351,4.71e-05,"[50.374258000000005, 124.124526]","[52.918043000000004, 122.43211699999999]"
JGD,OHE,2017,JGDOHE2017,2,50.374258000000005,124.124526,52.918043000000004,122.43211699999999,0.026548673,0.026548673,356.0,5.7700000000000007e-05,355,5.7100000000000006e-05,"[50.374258000000005, 124.124526]","[52.918043000000004, 122.43211699999999]"
JGD,OHE,2018,JGDOHE2018,2,50.374258000000005,124.124526,52.918043000000004,122.43211699999999,0.018390805,0.013793103000000001,335.0,4.71e-05,335,0.000193584,"[50.374258000000005, 124.124526]","[52.918043000000004, 122.43211699999999]"
JGD,PEK,2018,JGDPEK2018,2,50.374258000000005,124.124526,40.084152,116.592735,0.018390805,0.887356322,3.0,0.001671461,3,0.000756465,"[50.374258000000005, 124.124526]","[40.084152, 116.592735]"
JGN,CKG,2017,JGNCKG2017,2,39.861578,98.341392,29.719209999999997,106.641602,0.061946903,1.039823009,4.0,0.001180463,5,0.001172256,"[39.861578, 98.341392]","[29.719209999999997, 106.641602]"
JGN,DNH,2015,JGNDNH2015,2,39.861578,98.341392,40.163706,94.807859,0.078817734,0.128078818,210.0,0.000309257,209,0.00031225599999999996,"[39.861578, 98.341392]","[40.163706, 94.807859]"
JGN,DNH,2016,JGNDNH2016,2,39.861578,98.341392,40.163706,94.807859,0.042056075,0.093457944,341.0,0.000190399,340,0.000320436,"[39.861578, 98.341392]","[40.163706, 94.807859]"
JGN,DNH,2017,JGNDNH2017,2,39.861578,98.341392,40.163706,94.807859,0.061946903,0.079646018,194.0,0.000161798,195,0.000160505,"[39.861578, 98.341392]","[40.163706, 94.807859]"
JGN,DNH,2018,JGNDNH2018,2,39.861578,98.341392,40.163706,94.807859,0.036781609,0.04137931,302.0,4.44e-05,303,2.14e-05,"[39.861578, 98.341392]","[40.163706, 94.807859]"
JGN,EJN,2015,JGNEJN2015,2,39.861578,98.341392,42.014143,101.002862,0.078817734,0.02955665,22.0,0.003804884,23,0.003794971,"[39.861578, 98.341392]","[42.014143, 101.002862]"
JGN,HGH,2018,JGNHGH2018,2,39.861578,98.341392,30.2295,120.434402,0.036781609,0.602298851,38.0,0.00041888,30,0.000198023,"[39.861578, 98.341392]","[30.2295, 120.434402]"
JGN,INC,2018,JGNINC2018,2,39.861578,98.341392,38.322769,106.393303,0.036781609,0.331034483,163.0,0.000212222,163,0.000110945,"[39.861578, 98.341392]","[38.322769, 106.393303]"
JGN,JIC,2015,JGNJIC2015,2,39.861578,98.341392,38.541918,102.35054000000001,0.078817734,0.02955665,228.0,0.00043375900000000003,226,0.00045158,"[39.861578, 98.341392]","[38.541918, 102.35054000000001]"
JGN,JIC,2016,JGNJIC2016,2,39.861578,98.341392,38.541918,102.35054000000001,0.042056075,0.028037383,198.0,0.000201957,199,0.000339063,"[39.861578, 98.341392]","[38.541918, 102.35054000000001]"
JGN,JIC,2017,JGNJIC2017,2,39.861578,98.341392,38.541918,102.35054000000001,0.061946903,0.044247787999999996,164.0,9.76e-05,157,9.75e-05,"[39.861578, 98.341392]","[38.541918, 102.35054000000001]"
JGN,KMG,2015,JGNKMG2015,2,39.861578,98.341392,25.101944,102.92916899999999,0.078817734,0.926108374,39.0,0.002774946,39,0.0027201409999999997,"[39.861578, 98.341392]","[25.101944, 102.92916899999999]"
JGN,LHW,2015,JGNLHW2015,2,39.861578,98.341392,36.515240000000006,103.62069699999999,0.078817734,0.463054187,757.0,0.0007839069999999999,759,0.0007663139999999999,"[39.861578, 98.341392]","[36.515240000000006, 103.62069699999999]"
JGN,LHW,2016,JGNLHW2016,2,39.861578,98.341392,36.515240000000006,103.62069699999999,0.042056075,0.514018692,852.0,0.0009614280000000001,857,0.001343923,"[39.861578, 98.341392]","[36.515240000000006, 103.62069699999999]"
JGN,LHW,2017,JGNLHW2017,2,39.861578,98.341392,36.515240000000006,103.62069699999999,0.061946903,0.637168142,926.0,0.000578767,925,0.000578123,"[39.861578, 98.341392]","[36.515240000000006, 103.62069699999999]"
JGN,LHW,2018,JGNLHW2018,2,39.861578,98.341392,36.515240000000006,103.62069699999999,0.036781609,0.43678160899999996,1056.0,0.00024682,1054,0.000155093,"[39.861578, 98.341392]","[36.515240000000006, 103.62069699999999]"
JGN,NKG,2015,JGNNKG2015,2,39.861578,98.341392,31.742040999999997,118.86200000000001,0.078817734,0.566502463,13.0,0.001288439,13,0.001310482,"[39.861578, 98.341392]","[31.742040999999997, 118.86200000000001]"
JGN,NKG,2017,JGNNKG2017,2,39.861578,98.341392,31.742040999999997,118.86200000000001,0.061946903,0.6017699120000001,12.0,0.000608177,12,0.000609232,"[39.861578, 98.341392]","[31.742040999999997, 118.86200000000001]"
JGN,NKG,2018,JGNNKG2018,2,39.861578,98.341392,31.742040999999997,118.86200000000001,0.036781609,0.43908046,11.0,0.000279423,11,0.000132766,"[39.861578, 98.341392]","[31.742040999999997, 118.86200000000001]"
