departure,arrival,year,string,bi-direction,departure_lat,departure_lng,arrival_lat,arrival_lng,departure_centrality,arrival_centrality,flights_in,airline_centrality_in,flights_out,airline_centrality_out
JGS,XMN,2018,JGSXMN2018,2,26.853279,114.742649,24.544029,118.127701,0.068965517,0.436781609,362,0.0000833,365,0.0000502
JHG,AVA,2016,JHGAVA2016,2,21.972467,100.76475,26.25699,105.8774,0.121495327,0.112149533,118,0.0000851,116,0.0000739
JHG,AVA,2017,JHGAVA2017,2,21.972467,100.76475,26.25699,105.8774,0.097345133,0.10619469,146,0.0000931,140,0.0000926
JHG,AVA,2018,JHGAVA2018,2,21.972467,100.76475,26.25699,105.8774,0.085057471,0.055172414,147,0.0000426,147,0.0000342
JHG,BFJ,2015,JHGBFJ2015,2,21.972467,100.76475,27.300278,105.301392,0.113300493,0.157635468,38,0.000101651,38,0.0000952
JHG,BFJ,2016,JHGBFJ2016,2,21.972467,100.76475,27.300278,105.301392,0.121495327,0.177570093,86,0.0000875,86,0.0000794
JHG,BFJ,2017,JHGBFJ2017,2,21.972467,100.76475,27.300278,105.301392,0.097345133,0.194690265,200,0.000092,200,0.0000918
JHG,BFJ,2018,JHGBFJ2018,2,21.972467,100.76475,27.300278,105.301392,0.085057471,0.117241379,208,0.0000494,209,0.0000292
JHG,CKG,2015,JHGCKG2015,2,21.972467,100.76475,29.71921,106.641602,0.113300493,0.985221675,767,0.000709572,761,0.000712473
JHG,CKG,2016,JHGCKG2016,2,21.972467,100.76475,29.71921,106.641602,0.121495327,0.995327103,775,0.000595515,772,0.000585058
JHG,CKG,2017,JHGCKG2017,2,21.972467,100.76475,29.71921,106.641602,0.097345133,1.039823009,672,0.000731048,672,0.000721393
JHG,CKG,2018,JHGCKG2018,2,21.972467,100.76475,29.71921,106.641602,0.085057471,0.696551724,743,0.000300148,744,0.000191814
JHG,CSX,2015,JHGCSX2015,2,21.972467,100.76475,28.196667,113.220833,0.113300493,0.743842365,301,0.000493619,304,0.000486314
JHG,CSX,2016,JHGCSX2016,2,21.972467,100.76475,28.196667,113.220833,0.121495327,0.724299065,553,0.000410301,553,0.000393768
JHG,CSX,2017,JHGCSX2017,2,21.972467,100.76475,28.196667,113.220833,0.097345133,0.752212389,539,0.00047739,536,0.000477447
JHG,CSX,2018,JHGCSX2018,2,21.972467,100.76475,28.196667,113.220833,0.085057471,0.510344828,539,0.000216516,536,0.000111988
JHG,CTU,2015,JHGCTU2015,2,21.972467,100.76475,30.57852,103.946999,0.113300493,1.004926108,333,0.000786357,332,0.000754847
JHG,CTU,2016,JHGCTU2016,2,21.972467,100.76475,30.57852,103.946999,0.121495327,0.990654206,415,0.000678082,415,0.000660047
JHG,CTU,2017,JHGCTU2017,2,21.972467,100.76475,30.57852,103.946999,0.097345133,1.079646018,317,0.000838111,317,0.000835731
JHG,CTU,2018,JHGCTU2018,2,21.972467,100.76475,30.57852,103.946999,0.085057471,0.72183908,391,0.000398715,390,0.0002094
JHG,DIG,2015,JHGDIG2015,2,21.972467,100.76475,27.789482,99.679921,0.113300493,0.068965517,60,0.0000918,250,0.0000837
JHG,DIG,2016,JHGDIG2016,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0
JHG,DIG,2018,JHGDIG2018,2,21.972467,100.76475,27.789482,99.679921,0.085057471,0.036781609,123,0.0000257,123,0.0000256
JHG,DLU,2015,JHGDLU2015,2,21.972467,100.76475,25.647097,100.320711,0.113300493,0.128078818,466,0.0000711,467,0.0000658
JHG,DLU,2016,JHGDLU2016,2,21.972467,100.76475,25.647097,100.320711,0.121495327,0.158878505,404,0.0000676,404,0.0000594
JHG,DLU,2017,JHGDLU2017,2,21.972467,100.76475,25.647097,100.320711,0.097345133,0.203539823,298,0.0000959,298,0.0000962
JHG,DLU,2018,JHGDLU2018,2,21.972467,100.76475,25.647097,100.320711,0.085057471,0.11954023,468,0.0000531,470,0.0000325
JHG,HGH,2015,JHGHGH2015,2,21.972467,100.76475,30.2295,120.434402,0.113300493,0.866995074,386,0.000679867,382,0.000668415
JHG,HGH,2016,JHGHGH2016,2,21.972467,100.76475,30.2295,120.434402,0.121495327,0.85046729,343,0.000499564,346,0.000482033
JHG,HGH,2017,JHGHGH2017,2,21.972467,100.76475,30.2295,120.434402,0.097345133,0.862831858,344,0.000638642,347,0.000646587
JHG,HGH,2018,JHGHGH2018,2,21.972467,100.76475,30.2295,120.434402,0.085057471,0.602298851,352,0.000335553,352,0.000170246
JHG,JMJ,2018,JHGJMJ2018,2,21.972467,100.76475,22.41192,99.789519,0.085057471,0.013793103,18,0.0000547,13,0.0000819
JHG,KMG,2015,JHGKMG2015,2,21.972467,100.76475,25.101944,102.929169,0.113300493,0.926108374,12785,0.000645548,11517,0.000635336
JHG,KMG,2016,JHGKMG2016,2,21.972467,100.76475,25.101944,102.929169,0.121495327,1.037383178,12616,0.000629877,10909,0.000614459
JHG,KMG,2017,JHGKMG2017,2,21.972467,100.76475,25.101944,102.929169,0.097345133,1.026548673,11962,0.00068606,10636,0.000685945
JHG,KMG,2018,JHGKMG2018,2,21.972467,100.76475,25.101944,102.929169,0.085057471,0.64137931,11528,0.000257899,10668,0.000120998
JHG,KWE,2016,JHGKWE2016,2,21.972467,100.76475,26.538521,106.800697,0.121495327,0.61682243,62,0.000275476,63,0.000267663
JHG,KWE,2017,JHGKWE2017,2,21.972467,100.76475,26.538521,106.800697,0.097345133,0.663716814,314,0.000348132,316,0.000348877
JHG,KWE,2018,JHGKWE2018,2,21.972467,100.76475,26.538521,106.800697,0.085057471,0.471264368,610,0.000159659,613,0.0000935
JHG,KWL,2016,JHGKWL2016,2,21.972467,100.76475,25.2181,110.039101,0.121495327,0.490654206,203,0.000242864,203,0.000236572
JHG,KWL,2017,JHGKWL2017,2,21.972467,100.76475,25.2181,110.039101,0.097345133,0.53539823,85,0.000330087,85,0.000333963
JHG,KWL,2018,JHGKWL2018,2,21.972467,100.76475,25.2181,110.039101,0.085057471,0.303448276,84,0.000129804,84,0.0000812
JHG,LJG,2015,JHGLJG2015,2,21.972467,100.76475,26.683332,100.25,0.113300493,0.305418719,2116,0.000153114,2930,0.00014695
JHG,LJG,2016,JHGLJG2016,2,21.972467,100.76475,26.683332,100.25,0.121495327,0.299065421,1683,0.000114331,3135,0.000106185
JHG,LJG,2017,JHGLJG2017,2,21.972467,100.76475,26.683332,100.25,0.097345133,0.345132743,1424,0.000151637,2500,0.000151505
JHG,LJG,2018,JHGLJG2018,2,21.972467,100.76475,26.683332,100.25,0.085057471,0.216091954,1674,0.0000771,2463,0.0000392
JHG,LNJ,2018,JHGLNJ2018,2,21.972467,100.76475,23.736707,100.02549,0.085057471,0.009195402,17,0.000141631,43,0.000208303
JHG,LUM,2015,JHGLUM2015,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0
JHG,PEK,2015,JHGPEK2015,2,21.972467,100.76475,40.084152,116.592735,0.113300493,1.295566502,102,0.001313167,101,0.001339117
JHG,PEK,2016,JHGPEK2016,2,21.972467,100.76475,40.084152,116.592735,0.121495327,1.242990654,4,0.001105177,4,0.001087154
JHG,TCZ,2015,JHGTCZ2015,2,21.972467,100.76475,24.939379,98.482025,0.113300493,0.073891626,140,0.0000729,299,0.0000504
JHG,TCZ,2016,JHGTCZ2016,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0
JHG,XIY,2018,JHGXIY2018,2,21.972467,100.76475,34.438157,108.764819,0.085057471,0.770114943,31,0.000405403,30,0.00027767
JHG,ZAT,2018,JHGZAT2018,2,21.972467,100.76475,27.323463,103.757591,0.085057471,0.045977011,157,0.0000356,160,0.0000208
JHG,ZYI,2018,JHGZYI2018,2,21.972467,100.76475,27.807451,107.250743,0.085057471,0.172413793,37,0.0000883,37,0.0000401
JIC,JGN,2015,JICJGN2015,2,38.541918,102.35054,39.861578,98.341392,0.02955665,0.078817734,226,0.00045158,228,0.000433759
JIC,JGN,2016,JICJGN2016,2,38.541918,102.35054,39.861578,98.341392,0.028037383,0.042056075,199,0.000339063,198,0.000201957
JIC,JGN,2017,JICJGN2017,2,38.541918,102.35054,39.861578,98.341392,0.044247788,0.061946903,157,0.0000975,164,0.0000976
JIC,KHN,2018,JICKHN2018,2,38.541918,102.35054,28.865,115.900002,0.022988506,0.324137931,14,0.00041671,14,0.000174399
JIC,LHW,2015,JICLHW2015,2,38.541918,102.35054,36.51524,103.620697,0.02955665,0.463054187,355,0.002357481,356,0.002169365
JIC,LHW,2016,JICLHW2016,2,38.541918,102.35054,36.51524,103.620697,0.028037383,0.514018692,373,0.002636596,374,0.002720417
JIC,LHW,2017,JICLHW2017,2,38.541918,102.35054,36.51524,103.620697,0.044247788,0.637168142,486,0.00082123,487,0.000821812
JIC,LHW,2018,JICLHW2018,2,38.541918,102.35054,36.51524,103.620697,0.022988506,0.436781609,358,0.000478118,358,0.000259085
JIC,NAY,2015,JICNAY2015,2,38.541918,102.35054,40.084152,116.592735,0.02955665,0.566502463,240,0.002158283,240,0.002364221
JIC,NAY,2016,JICNAY2016,2,38.541918,102.35054,40.084152,116.592735,0.028037383,0.485981308,201,0.001768206,203,0.00182149
JIC,NAY,2017,JICNAY2017,2,38.541918,102.35054,40.084152,116.592735,0.044247788,0.548672566,294,0.000743063,295,0.000743545
JIC,NAY,2018,JICNAY2018,2,38.541918,102.35054,40.084152,116.592735,0.022988506,0.31954023,126,0.000329107,127,0.000209836
JIC,TAO,2017,JICTAO2017,2,38.541918,102.35054,36.266102,120.374397,0.044247788,0.663716814,6,0.00096807,6,0.000966994
JIC,UYN,2018,JICUYN2018,2,38.541918,102.35054,38.358264,109.599254,0.022988506,0.098850575,106,0.000150802,106,0.0000547
JIC,XIY,2017,JICXIY2017,2,38.541918,102.35054,34.438157,108.764819,0.044247788,1.185840708,13,0.001850198,13,0.001850095
JIC,XIY,2018,JICXIY2018,2,38.541918,102.35054,34.438157,108.764819,0.022988506,0.770114943,346,0.00092053,347,0.000521642
JIQ,CAN,2015,JIQCAN2015,2,29.5175,108.82917,23.392429,113.298698,0.068965517,1.064039409,95,0.000667838,95,0.000684754
JIQ,CKG,2015,JIQCKG2015,2,29.5175,108.82917,29.71921,106.641602,0.068965517,0.985221675,374,0.000680569,374,0.000686785
JIQ,CKG,2016,JIQCKG2016,2,29.5175,108.82917,29.71921,106.641602,0.074766355,0.995327103,401,0.000564434,397,0.000568255
JIQ,CKG,2017,JIQCKG2017,2,29.5175,108.82917,29.71921,106.641602,0.079646018,1.039823009,554,0.000528204,555,0.000528717
JIQ,CKG,2018,JIQCKG2018,2,29.5175,108.82917,29.71921,106.641602,0.050574713,0.696551724,734,0.000223626,738,0.000150453
JIQ,CTU,2015,JIQCTU2015,2,29.5175,108.82917,30.57852,103.946999,0.068965517,1.004926108,104,0.000726316,104,0.000686009
JIQ,CTU,2016,JIQCTU2016,2,29.5175,108.82917,30.57852,103.946999,0.074766355,0.990654206,102,0.00061137,104,0.000613183
JIQ,CTU,2017,JIQCTU2017,2,29.5175,108.82917,30.57852,103.946999,0.079646018,1.079646018,103,0.00059696,104,0.00059899
JIQ,CTU,2018,JIQCTU2018,2,29.5175,108.82917,30.57852,103.946999,0.050574713,0.72183908,301,0.000274021,313,0.00015651
JIQ,HAK,2016,JIQHAK2016,2,29.5175,108.82917,19.934851,110.4589,0.074766355,0.841121495,6,0.000394845,6,0.000397097
JIQ,HAK,2017,JIQHAK2017,2,29.5175,108.82917,19.934851,110.4589,0.079646018,0.805309735,127,0.000356038,126,0.000358533
JIQ,HAK,2018,JIQHAK2018,2,29.5175,108.82917,19.934851,110.4589,0.050574713,0.526436782,111,0.000157491,110,0.0000929
JIQ,HGH,2015,JIQHGH2015,2,29.5175,108.82917,30.2295,120.434402,0.068965517,0.866995074,24,0.000588809,24,0.000578837
JIQ,HGH,2016,JIQHGH2016,2,29.5175,108.82917,30.2295,120.434402,0.074766355,0.85046729,64,0.000470984,63,0.000463544
JIQ,HGH,2017,JIQHGH2017,2,29.5175,108.82917,30.2295,120.434402,0.079646018,0.862831858,176,0.000404717,177,0.000407679
JIQ,HGH,2018,JIQHGH2018,2,29.5175,108.82917,30.2295,120.434402,0.050574713,0.602298851,180,0.00020809,181,0.000114023
JIQ,KMG,2015,JIQKMG2015,2,29.5175,108.82917,25.101944,102.929169,0.068965517,0.926108374,232,0.000654663,234,0.000650107
JIQ,KMG,2016,JIQKMG2016,2,29.5175,108.82917,25.101944,102.929169,0.074766355,1.037383178,233,0.000589652,237,0.00058985
JIQ,KMG,2017,JIQKMG2017,2,29.5175,108.82917,25.101944,102.929169,0.079646018,1.026548673,252,0.000532897,252,0.000536443
JIQ,KMG,2018,JIQKMG2018,2,29.5175,108.82917,25.101944,102.929169,0.050574713,0.64137931,253,0.000229258,255,0.000125767
JIQ,NGB,2017,JIQNGB2017,2,29.5175,108.82917,29.826679,121.461899,0.079646018,0.508849558,71,0.000244861,71,0.000225264
JIQ,NGB,2018,JIQNGB2018,2,29.5175,108.82917,29.826679,121.461899,0.050574713,0.365517241,227,0.000105552,224,0.0000561
JIQ,PEK,2015,JIQPEK2015,2,29.5175,108.82917,40.084152,116.592735,0.068965517,1.295566502,129,0.001152201,128,0.001181639
JIQ,PEK,2016,JIQPEK2016,2,29.5175,108.82917,40.084152,116.592735,0.074766355,1.242990654,138,0.000940214,134,0.000946814
JIQ,PEK,2017,JIQPEK2017,2,29.5175,108.82917,40.084152,116.592735,0.079646018,1.154867257,151,0.000755055,148,0.000754882
JIQ,PEK,2018,JIQPEK2018,2,29.5175,108.82917,40.084152,116.592735,0.050574713,0.887356322,152,0.00061665,151,0.000186652
JIQ,SHA,2015,JIQSHA2015,2,29.5175,108.82917,31.196099,121.339766,0.068965517,0.748768473,104,0.000431565,105,0.00043383
JIQ,SHA,2016,JIQSHA2016,2,29.5175,108.82917,31.196099,121.339766,0.074766355,0.719626168,97,0.000335702,98,0.000329345
JIQ,SHA,2017,JIQSHA2017,2,29.5175,108.82917,31.196099,121.339766,0.079646018,0.668141593,99,0.000277658,102,0.000281186
JIQ,SHA,2018,JIQSHA2018,2,29.5175,108.82917,31.196099,121.339766,0.050574713,0.35862069,102,0.0000893,102,0.0000639
JIQ,SWA,2018,JIQSWA2018,2,29.5175,108.82917,23.5525,116.505836,0.050574713,0.245977011,232,0.000063,230,0.0000352
JIQ,XIY,2016,JIQXIY2016,2,29.5175,108.82917,34.438157,108.764819,0.074766355,1.088785047,6,0.00074465,6,0.000743766
JIQ,XIY,2017,JIQXIY2017,2,29.5175,108.82917,34.438157,108.764819,0.079646018,1.185840708,127,0.000711358,128,0.000716054
JIQ,XIY,2018,JIQXIY2018,2,29.5175,108.82917,34.438157,108.764819,0.050574713,0.770114943,111,0.000273173,112,0.000195001
JIQ,ZUH,2018,JIQZUH2018,2,29.5175,108.82917,22.00666,113.376297,0.050574713,0.289655172,59,0.000054,50,0.0000421
JIU,CAN,2015,JIUCAN2015,2,29.475421,115.806015,23.392429,113.298698,0.039408867,1.064039409,28,0.001305681,28,0.001335452
JIU,PEK,2015,JIUPEK2015,2,29.475421,115.806015,40.084152,116.592735,0.039408867,1.295566502,78,0.001943572,80,0.001942498
JIU,SHA,2015,JIUSHA2015,2,29.475421,115.806015,31.196099,121.339766,0.039408867,0.748768473,28,0.00087863,28,0.000865781
JIU,XMN,2015,JIUXMN2015,2,29.475421,115.806015,24.544029,118.127701,0.039408867,0.719211823,78,0.000774078,77,0.000758231
JJN,ACX,2018,JJNACX2018,2,24.794776,118.593069,25.082371,104.962212,0.206896552,0.07816092,26,0.0000211,26,0.0000502
JJN,CAN,2015,JJNCAN2015,2,24.794776,118.593069,23.392429,113.298698,0.251231527,1.064039409,1189,0.000295354,1205,0.000291488
JJN,CAN,2016,JJNCAN2016,2,24.794776,118.593069,23.392429,113.298698,0.26635514,1.060747664,880,0.000258814,882,0.000264727
JJN,CAN,2017,JJNCAN2017,2,24.794776,118.593069,23.392429,113.298698,0.292035398,0.960176991,954,0.000174208,954,0.000167541
JJN,CAN,2018,JJNCAN2018,2,24.794776,118.593069,23.392429,113.298698,0.206896552,0.675862069,1063,0.000166428,1064,0.0000892
JJN,CGO,2015,JJNCGO2015,2,24.794776,118.593069,34.519669,113.840797,0.251231527,0.625615764,569,0.000166488,570,0.000168034
JJN,CGO,2016,JJNCGO2016,2,24.794776,118.593069,34.519669,113.840797,0.26635514,0.700934579,725,0.000191356,727,0.000202084
JJN,CGO,2017,JJNCGO2017,2,24.794776,118.593069,34.519669,113.840797,0.292035398,0.787610619,1186,0.000176344,1189,0.000179156
JJN,CGO,2018,JJNCGO2018,2,24.794776,118.593069,34.519669,113.840797,0.206896552,0.47816092,1550,0.0000672,1554,0.000114514
JJN,CKG,2015,JJNCKG2015,2,24.794776,118.593069,29.71921,106.641602,0.251231527,0.985221675,533,0.000377935,524,0.000360953
JJN,CKG,2016,JJNCKG2016,2,24.794776,118.593069,29.71921,106.641602,0.26635514,0.995327103,703,0.000336398,706,0.000342384
JJN,CKG,2017,JJNCKG2017,2,24.794776,118.593069,29.71921,106.641602,0.292035398,1.039823009,772,0.000248438,758,0.000251621
JJN,CKG,2018,JJNCKG2018,2,24.794776,118.593069,29.71921,106.641602,0.206896552,0.696551724,1326,0.00010343,1331,0.00019477
JJN,CSX,2015,JJNCSX2015,2,24.794776,118.593069,28.196667,113.220833,0.251231527,0.743842365,950,0.000188592,960,0.000184564
JJN,CSX,2016,JJNCSX2016,2,24.794776,118.593069,28.196667,113.220833,0.26635514,0.724299065,937,0.000177885,936,0.000179426
JJN,CSX,2017,JJNCSX2017,2,24.794776,118.593069,28.196667,113.220833,0.292035398,0.752212389,901,0.000134147,926,0.000134258
JJN,CSX,2018,JJNCSX2018,2,24.794776,118.593069,28.196667,113.220833,0.206896552,0.510344828,783,0.0000581,783,0.0000867
JJN,CTU,2015,JJNCTU2015,2,24.794776,118.593069,30.57852,103.946999,0.251231527,1.004926108,651,0.00042774,617,0.00040663
JJN,CTU,2016,JJNCTU2016,2,24.794776,118.593069,30.57852,103.946999,0.26635514,0.990654206,720,0.000401636,721,0.000407144
JJN,CTU,2017,JJNCTU2017,2,24.794776,118.593069,30.57852,103.946999,0.292035398,1.079646018,652,0.000289789,652,0.000297295
JJN,CTU,2018,JJNCTU2018,2,24.794776,118.593069,30.57852,103.946999,0.206896552,0.72183908,579,0.000131405,575,0.000204191
JJN,DAX,2015,JJNDAX2015,2,24.794776,118.593069,31.135012,107.426888,0.251231527,0.078817734,158,0.0000974,156,0.0000975
JJN,DAX,2016,JJNDAX2016,2,24.794776,118.593069,31.135012,107.426888,0.26635514,0.093457944,144,0.0000937,143,0.0000955
JJN,DAX,2017,JJNDAX2017,2,24.794776,118.593069,31.135012,107.426888,0.292035398,0.10619469,146,0.0000809,144,0.0000799
JJN,DAX,2018,JJNDAX2018,2,24.794776,118.593069,31.135012,107.426888,0.206896552,0.064367816,148,0.0000212,148,0.0000405
JJN,FOC,2015,JJNFOC2015,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0
JJN,HAK,2015,JJNHAK2015,2,24.794776,118.593069,19.934851,110.4589,0.251231527,0.753694581,85,0.000235964,85,0.000217538
JJN,HAK,2016,JJNHAK2016,2,24.794776,118.593069,19.934851,110.4589,0.26635514,0.841121495,196,0.000206007,197,0.000210195
JJN,HAK,2017,JJNHAK2017,2,24.794776,118.593069,19.934851,110.4589,0.292035398,0.805309735,382,0.000146571,382,0.000146631
JJN,HAK,2018,JJNHAK2018,2,24.794776,118.593069,19.934851,110.4589,0.206896552,0.526436782,884,0.0000585,884,0.0000908
JJN,HFE,2015,JJNHFE2015,2,24.794776,118.593069,31.986345,116.970474,0.251231527,0.384236453,236,0.0000727,236,0.0000728
JJN,HFE,2016,JJNHFE2016,2,24.794776,118.593069,31.986345,116.970474,0.26635514,0.387850467,197,0.0000769,196,0.0000768
JJN,HFE,2017,JJNHFE2017,2,24.794776,118.593069,31.986345,116.970474,0.292035398,0.442477876,411,0.0000783,413,0.0000784
JJN,HFE,2018,JJNHFE2018,2,24.794776,118.593069,31.986345,116.970474,0.206896552,0.28045977,513,0.0000393,513,0.0000496
JJN,HGH,2015,JJNHGH2015,2,24.794776,118.593069,30.2295,120.434402,0.251231527,0.866995074,1057,0.000264483,1052,0.00026485
JJN,HGH,2016,JJNHGH2016,2,24.794776,118.593069,30.2295,120.434402,0.26635514,0.85046729,952,0.000210365,951,0.000210875
JJN,HGH,2017,JJNHGH2017,2,24.794776,118.593069,30.2295,120.434402,0.292035398,0.862831858,1107,0.000159782,1122,0.000159535
JJN,HGH,2018,JJNHGH2018,2,24.794776,118.593069,30.2295,120.434402,0.206896552,0.602298851,1057,0.0000933,1062,0.000127165
JJN,HIA,2018,JJNHIA2018,2,24.794776,118.593069,33.788792,119.131102,0.206896552,0.170114943,58,0.0000194,56,0.0000337
JJN,HJJ,2017,JJNHJJ2017,2,24.794776,118.593069,27.442036,109.709861,0.292035398,0.115044248,77,0.0000694,77,0.0000697
JJN,HJJ,2018,JJNHJJ2018,2,24.794776,118.593069,27.442036,109.709861,0.206896552,0.073563218,155,0.0000184,156,0.0000609
JJN,HNY,2018,JJNHNY2018,2,24.794776,118.593069,26.721945,112.618057,0.206896552,0.11954023,37,0.0000155,37,0.0000391
JJN,HSN,2015,JJNHSN2015,2,24.794776,118.593069,29.932602,122.364994,0.251231527,0.128078818,702,0.000120135,697,0.00012401
JJN,HSN,2016,JJNHSN2016,2,24.794776,118.593069,29.932602,122.364994,0.26635514,0.121495327,672,0.000124457,672,0.00012732
JJN,HSN,2017,JJNHSN2017,2,24.794776,118.593069,29.932602,122.364994,0.292035398,0.132743363,1034,0.000125814,1035,0.00012324
JJN,HSN,2018,JJNHSN2018,2,24.794776,118.593069,29.932602,122.364994,0.206896552,0.073563218,1192,0.0000351,1193,0.0000616
JJN,KMG,2015,JJNKMG2015,2,24.794776,118.593069,25.101944,102.929169,0.251231527,0.926108374,536,0.000361906,538,0.000364928
JJN,KMG,2016,JJNKMG2016,2,24.794776,118.593069,25.101944,102.929169,0.26635514,1.037383178,465,0.000335018,464,0.000338782
JJN,KMG,2017,JJNKMG2017,2,24.794776,118.593069,25.101944,102.929169,0.292035398,1.026548673,750,0.000258093,753,0.000259042
JJN,KMG,2018,JJNKMG2018,2,24.794776,118.593069,25.101944,102.929169,0.206896552,0.64137931,1544,0.000106946,1545,0.000144456
JJN,KWE,2015,JJNKWE2015,2,24.794776,118.593069,26.538521,106.800697,0.251231527,0.566502463,707,0.000133145,707,0.000127346
JJN,KWE,2016,JJNKWE2016,2,24.794776,118.593069,26.538521,106.800697,0.26635514,0.61682243,638,0.000119337,639,0.000121572
JJN,KWE,2017,JJNKWE2017,2,24.794776,118.593069,26.538521,106.800697,0.292035398,0.663716814,1045,0.00010182,1042,0.000101988
JJN,KWE,2018,JJNKWE2018,2,24.794776,118.593069,26.538521,106.800697,0.206896552,0.471264368,1039,0.0000349,1039,0.0000666
JJN,KWL,2017,JJNKWL2017,2,24.794776,118.593069,25.2181,110.039101,0.292035398,0.53539823,22,0.000124187,22,0.000125059
JJN,KWL,2018,JJNKWL2018,2,24.794776,118.593069,25.2181,110.039101,0.206896552,0.303448276,60,0.0000332,60,0.000066
JJN,LHW,2015,JJNLHW2015,1,24.794776,118.593069,36.51524,103.620697,0.251231527,0.463054187,3,0.000164289,0,0
JJN,LLF,2018,JJNLLF2018,2,24.794776,118.593069,26.338661,111.610046,0.206896552,0.050574713,34,0.0000275,37,0.0000721
JJN,NGB,2016,JJNNGB2016,1,24.794776,118.593069,29.826679,121.461899,0.26635514,0.378504673,4,0.0000832,0,0
JJN,NKG,2015,JJNNKG2015,2,24.794776,118.593069,31.742041,118.862,0.251231527,0.566502463,744,0.000159011,749,0.000168201
JJN,NKG,2016,JJNNKG2016,2,24.794776,118.593069,31.742041,118.862,0.26635514,0.537383178,493,0.000130973,491,0.000132962
JJN,NKG,2017,JJNNKG2017,2,24.794776,118.593069,31.742041,118.862,0.292035398,0.601769912,722,0.000115937,725,0.000116144
JJN,NKG,2018,JJNNKG2018,2,24.794776,118.593069,31.742041,118.862,0.206896552,0.43908046,763,0.0000498,761,0.0000753
JJN,NNG,2015,JJNNNG2015,2,24.794776,118.593069,22.608259,108.172401,0.251231527,0.448275862,129,0.0000874,126,0.0000803
JJN,NNG,2016,JJNNNG2016,2,24.794776,118.593069,22.608259,108.172401,0.26635514,0.53271028,191,0.0000908,191,0.0000918
JJN,NNG,2017,JJNNNG2017,2,24.794776,118.593069,22.608259,108.172401,0.292035398,0.610619469,585,0.0000782,577,0.0000781
JJN,NNG,2018,JJNNNG2018,2,24.794776,118.593069,22.608259,108.172401,0.206896552,0.4,451,0.0000338,451,0.0000477
JJN,NTG,2016,JJNNTG2016,2,24.794776,118.593069,32.072922,120.975601,0.26635514,0.214953271,154,0.0000669,155,0.0000674
JJN,NTG,2017,JJNNTG2017,2,24.794776,118.593069,32.072922,120.975601,0.292035398,0.309734513,332,0.0000439,333,0.000044
JJN,NTG,2018,JJNNTG2018,2,24.794776,118.593069,32.072922,120.975601,0.206896552,0.172413793,752,0.0000172,747,0.0000329
JJN,PEK,2015,JJNPEK2015,2,24.794776,118.593069,40.084152,116.592735,0.251231527,1.295566502,1021,0.000577974,1021,0.000581524
JJN,PEK,2016,JJNPEK2016,2,24.794776,118.593069,40.084152,116.592735,0.26635514,1.242990654,1043,0.00045435,1044,0.000463311
JJN,PEK,2017,JJNPEK2017,2,24.794776,118.593069,40.084152,116.592735,0.292035398,1.154867257,877,0.000283414,879,0.000280269
JJN,PEK,2018,JJNPEK2018,2,24.794776,118.593069,40.084152,116.592735,0.206896552,0.887356322,1035,0.000381718,1032,0.00017763
JJN,PVG,2015,JJNPVG2015,2,24.794776,118.593069,31.14337,121.805199,0.251231527,1.004926108,1303,0.000378894,1300,0.000406812
JJN,PVG,2016,JJNPVG2016,2,24.794776,118.593069,31.14337,121.805199,0.26635514,0.985981308,1314,0.000294075,1312,0.000300763
JJN,PVG,2017,JJNPVG2017,2,24.794776,118.593069,31.14337,121.805199,0.292035398,0.960176991,1132,0.000215618,1140,0.000208952
JJN,PVG,2018,JJNPVG2018,2,24.794776,118.593069,31.14337,121.805199,0.206896552,0.772413793,1520,0.000258547,1513,0.000117261
JJN,SHA,2015,JJNSHA2015,2,24.794776,118.593069,31.196099,121.339766,0.251231527,0.748768473,749,0.000200843,753,0.000199805
JJN,SHA,2016,JJNSHA2016,2,24.794776,118.593069,31.196099,121.339766,0.26635514,0.719626168,705,0.000177036,705,0.0001747
JJN,SHA,2017,JJNSHA2017,2,24.794776,118.593069,31.196099,121.339766,0.292035398,0.668141593,993,0.000114564,995,0.000115261
JJN,SHA,2018,JJNSHA2018,2,24.794776,118.593069,31.196099,121.339766,0.206896552,0.35862069,1091,0.0000355,1094,0.0000663
JJN,SHE,2017,JJNSHE2017,2,24.794776,118.593069,41.639839,123.483398,0.292035398,0.712389381,184,0.000160217,167,0.000163237
JJN,SHE,2018,JJNSHE2018,2,24.794776,118.593069,41.639839,123.483398,0.206896552,0.445977011,278,0.0000627,279,0.000108227
JJN,SJW,2017,JJNSJW2017,2,24.794776,118.593069,38.274376,114.694427,0.292035398,0.592920354,34,0.00010975,33,0.000109947
JJN,SJW,2018,JJNSJW2018,2,24.794776,118.593069,38.274376,114.694427,0.206896552,0.337931034,178,0.0000363,177,0.00007
JJN,SYX,2015,JJNSYX2015,2,24.794776,118.593069,18.302891,109.412201,0.251231527,0.532019704,206,0.000111897,204,0.000107445
